gen,nd_rank,GDP,GHG,theta_filename,A_filename
104,21,53.9014,893.431,gen0104_theta_nd_0021.npy,gen0104_A_nd_0021.npy
104,22,56.1492,898.361,gen0104_theta_nd_0022.npy,gen0104_A_nd_0022.npy
104,23,56.8028,899.895,gen0104_theta_nd_0023.npy,gen0104_A_nd_0023.npy
104,24,51.5636,889.407,gen0104_theta_nd_0024.npy,gen0104_A_nd_0024.npy
104,25,55.3503,895.823,gen0104_theta_nd_0025.npy,gen0104_A_nd_0025.npy
104,26,50.161,887.023,gen0104_theta_nd_0026.npy,gen0104_A_nd_0026.npy
104,27,49.2438,884.742,gen0104_theta_nd_0027.npy,gen0104_A_nd_0027.npy
104,28,54.393,894.405,gen0104_theta_nd_0028.npy,gen0104_A_nd_0028.npy
104,29,57.7353,900.881,gen0104_theta_nd_0029.npy,gen0104_A_nd_0029.npy
104,30,52.0106,890.904,gen0104_theta_nd_0030.npy,gen0104_A_nd_0030.npy
104,31,60.847,906.926,gen0104_theta_nd_0031.npy,gen0104_A_nd_0031.npy
104,32,52.5406,891.473,gen0104_theta_nd_0032.npy,gen0104_A_nd_0032.npy
104,33,49.8763,886.233,gen0104_theta_nd_0033.npy,gen0104_A_nd_0033.npy
104,34,62.0395,909.15,gen0104_theta_nd_0034.npy,gen0104_A_nd_0034.npy
104,35,47.3641,880.907,gen0104_theta_nd_0035.npy,gen0104_A_nd_0035.npy
104,36,63.4763,912.355,gen0104_theta_nd_0036.npy,gen0104_A_nd_0036.npy
104,37,58.9515,902.543,gen0104_theta_nd_0037.npy,gen0104_A_nd_0037.npy
104,38,47.667,881.696,gen0104_theta_nd_0038.npy,gen0104_A_nd_0038.npy
104,39,61.5005,908.316,gen0104_theta_nd_0039.npy,gen0104_A_nd_0039.npy
104,40,53.4621,892.58,gen0104_theta_nd_0040.npy,gen0104_A_nd_0040.npy
104,41,50.9434,888.417,gen0104_theta_nd_0041.npy,gen0104_A_nd_0041.npy
104,42,54.873,895.512,gen0104_theta_nd_0042.npy,gen0104_A_nd_0042.npy
104,43,57.4045,900.054,gen0104_theta_nd_0043.npy,gen0104_A_nd_0043.npy
104,44,55.601,897.349,gen0104_theta_nd_0044.npy,gen0104_A_nd_0044.npy
104,45,46.9267,880.394,gen0104_theta_nd_0045.npy,gen0104_A_nd_0045.npy
104,46,48.4703,882.901,gen0104_theta_nd_0046.npy,gen0104_A_nd_0046.npy
104,47,61.7822,908.625,gen0104_theta_nd_0047.npy,gen0104_A_nd_0047.npy
104,48,49.4799,885.177,gen0104_theta_nd_0048.npy,gen0104_A_nd_0048.npy
104,49,51.2005,889.176,gen0104_theta_nd_0049.npy,gen0104_A_nd_0049.npy
104,50,58.5308,902.508,gen0104_theta_nd_0050.npy,gen0104_A_nd_0050.npy
104,51,52.9127,891.717,gen0104_theta_nd_0051.npy,gen0104_A_nd_0051.npy
104,52,59.7781,905.292,gen0104_theta_nd_0052.npy,gen0104_A_nd_0052.npy
104,53,55.3742,896.792,gen0104_theta_nd_0053.npy,gen0104_A_nd_0053.npy
104,54,59.2558,902.939,gen0104_theta_nd_0054.npy,gen0104_A_nd_0054.npy
104,55,62.3987,909.699,gen0104_theta_nd_0055.npy,gen0104_A_nd_0055.npy
104,56,55.3798,897.031,gen0104_theta_nd_0056.npy,gen0104_A_nd_0056.npy
104,57,58.4485,902.444,gen0104_theta_nd_0057.npy,gen0104_A_nd_0057.npy
104,58,48.1906,882.771,gen0104_theta_nd_0058.npy,gen0104_A_nd_0058.npy
104,59,51.9039,890.345,gen0104_theta_nd_0059.npy,gen0104_A_nd_0059.npy
104,60,51.6024,889.948,gen0104_theta_nd_0060.npy,gen0104_A_nd_0060.npy
105,0,54.6698,895.001,gen0105_theta_nd_0000.npy,gen0105_A_nd_0000.npy
105,1,48.5037,882.791,gen0105_theta_nd_0001.npy,gen0105_A_nd_0001.npy
105,2,50.4024,887.656,gen0105_theta_nd_0002.npy,gen0105_A_nd_0002.npy
105,3,51.5636,889.407,gen0105_theta_nd_0003.npy,gen0105_A_nd_0003.npy
105,4,62.3987,909.699,gen0105_theta_nd_0004.npy,gen0105_A_nd_0004.npy
105,5,61.5005,908.316,gen0105_theta_nd_0005.npy,gen0105_A_nd_0005.npy
105,6,61.08,906.688,gen0105_theta_nd_0006.npy,gen0105_A_nd_0006.npy
105,7,57.7353,900.881,gen0105_theta_nd_0007.npy,gen0105_A_nd_0007.npy
105,8,62.5484,909.983,gen0105_theta_nd_0008.npy,gen0105_A_nd_0008.npy
105,9,60.3754,905.867,gen0105_theta_nd_0009.npy,gen0105_A_nd_0009.npy
105,10,55.799,897.676,gen0105_theta_nd_0010.npy,gen0105_A_nd_0010.npy
105,11,50.7743,887.779,gen0105_theta_nd_0011.npy,gen0105_A_nd_0011.npy
105,12,52.0106,890.904,gen0105_theta_nd_0012.npy,gen0105_A_nd_0012.npy
105,13,48.9907,884.099,gen0105_theta_nd_0013.npy,gen0105_A_nd_0013.npy
105,14,54.873,895.512,gen0105_theta_nd_0014.npy,gen0105_A_nd_0014.npy
105,15,47.6214,881.447,gen0105_theta_nd_0015.npy,gen0105_A_nd_0015.npy
105,16,51.409,888.896,gen0105_theta_nd_0016.npy,gen0105_A_nd_0016.npy
105,17,60.0983,905.484,gen0105_theta_nd_0017.npy,gen0105_A_nd_0017.npy
105,18,53.2891,892.064,gen0105_theta_nd_0018.npy,gen0105_A_nd_0018.npy
105,19,49.4799,885.177,gen0105_theta_nd_0019.npy,gen0105_A_nd_0019.npy
105,20,50.9434,888.417,gen0105_theta_nd_0020.npy,gen0105_A_nd_0020.npy
105,21,55.5843,896.275,gen0105_theta_nd_0021.npy,gen0105_A_nd_0021.npy
105,22,61.7811,908.506,gen0105_theta_nd_0022.npy,gen0105_A_nd_0022.npy
105,23,62.0395,909.15,gen0105_theta_nd_0023.npy,gen0105_A_nd_0023.npy
105,24,52.9127,891.717,gen0105_theta_nd_0024.npy,gen0105_A_nd_0024.npy
105,25,58.3236,901.617,gen0105_theta_nd_0025.npy,gen0105_A_nd_0025.npy
105,26,56.6261,899.058,gen0105_theta_nd_0026.npy,gen0105_A_nd_0026.npy
105,27,52.5406,891.473,gen0105_theta_nd_0027.npy,gen0105_A_nd_0027.npy
105,28,58.9515,902.543,gen0105_theta_nd_0028.npy,gen0105_A_nd_0028.npy
105,29,56.1492,898.361,gen0105_theta_nd_0029.npy,gen0105_A_nd_0029.npy
105,30,57.4045,900.054,gen0105_theta_nd_0030.npy,gen0105_A_nd_0030.npy
105,31,53.4621,892.58,gen0105_theta_nd_0031.npy,gen0105_A_nd_0031.npy
105,32,49.2438,884.742,gen0105_theta_nd_0032.npy,gen0105_A_nd_0032.npy
105,33,63.2807,911.198,gen0105_theta_nd_0033.npy,gen0105_A_nd_0033.npy
105,34,49.8763,886.233,gen0105_theta_nd_0034.npy,gen0105_A_nd_0034.npy
105,35,58.6278,901.76,gen0105_theta_nd_0035.npy,gen0105_A_nd_0035.npy
105,36,59.2558,902.939,gen0105_theta_nd_0036.npy,gen0105_A_nd_0036.npy
105,37,63.4763,912.355,gen0105_theta_nd_0037.npy,gen0105_A_nd_0037.npy
105,38,59.5594,903.815,gen0105_theta_nd_0038.npy,gen0105_A_nd_0038.npy
105,39,49.6686,885.774,gen0105_theta_nd_0039.npy,gen0105_A_nd_0039.npy
105,40,48.5957,883.601,gen0105_theta_nd_0040.npy,gen0105_A_nd_0040.npy
105,41,61.2602,907.042,gen0105_theta_nd_0041.npy,gen0105_A_nd_0041.npy
105,42,46.9267,880.394,gen0105_theta_nd_0042.npy,gen0105_A_nd_0042.npy
105,43,45.9742,879.215,gen0105_theta_nd_0043.npy,gen0105_A_nd_0043.npy
105,44,60.6556,906.657,gen0105_theta_nd_0044.npy,gen0105_A_nd_0044.npy
105,45,54.4632,894.123,gen0105_theta_nd_0045.npy,gen0105_A_nd_0045.npy
105,46,51.8343,890.337,gen0105_theta_nd_0046.npy,gen0105_A_nd_0046.npy
105,47,55.601,897.349,gen0105_theta_nd_0047.npy,gen0105_A_nd_0047.npy
105,48,54.231,893.685,gen0105_theta_nd_0048.npy,gen0105_A_nd_0048.npy
105,49,50.161,887.023,gen0105_theta_nd_0049.npy,gen0105_A_nd_0049.npy
105,50,47.3641,880.907,gen0105_theta_nd_0050.npy,gen0105_A_nd_0050.npy
105,51,53.9014,893.431,gen0105_theta_nd_0051.npy,gen0105_A_nd_0051.npy
105,52,56.7366,899.726,gen0105_theta_nd_0052.npy,gen0105_A_nd_0052.npy
105,53,55.3503,895.823,gen0105_theta_nd_0053.npy,gen0105_A_nd_0053.npy
105,54,47.667,881.696,gen0105_theta_nd_0054.npy,gen0105_A_nd_0054.npy
105,55,51.6024,889.948,gen0105_theta_nd_0055.npy,gen0105_A_nd_0055.npy
105,56,53.3779,892.507,gen0105_theta_nd_0056.npy,gen0105_A_nd_0056.npy
105,57,51.9039,890.345,gen0105_theta_nd_0057.npy,gen0105_A_nd_0057.npy
105,58,59.8945,905.162,gen0105_theta_nd_0058.npy,gen0105_A_nd_0058.npy
105,59,55.1828,895.715,gen0105_theta_nd_0059.npy,gen0105_A_nd_0059.npy
105,60,48.1906,882.771,gen0105_theta_nd_0060.npy,gen0105_A_nd_0060.npy
106,0,50.2503,886.87,gen0106_theta_nd_0000.npy,gen0106_A_nd_0000.npy
106,1,54.612,894.949,gen0106_theta_nd_0001.npy,gen0106_A_nd_0001.npy
106,2,61.08,906.688,gen0106_theta_nd_0002.npy,gen0106_A_nd_0002.npy
106,3,54.873,895.512,gen0106_theta_nd_0003.npy,gen0106_A_nd_0003.npy
106,4,52.9127,891.717,gen0106_theta_nd_0004.npy,gen0106_A_nd_0004.npy
106,5,58.3236,901.617,gen0106_theta_nd_0005.npy,gen0106_A_nd_0005.npy
106,6,49.2438,884.742,gen0106_theta_nd_0006.npy,gen0106_A_nd_0006.npy
106,7,51.0586,888.66,gen0106_theta_nd_0007.npy,gen0106_A_nd_0007.npy
106,8,51.9948,890.179,gen0106_theta_nd_0008.npy,gen0106_A_nd_0008.npy
106,9,51.469,888.925,gen0106_theta_nd_0009.npy,gen0106_A_nd_0009.npy
106,10,52.0106,890.904,gen0106_theta_nd_0010.npy,gen0106_A_nd_0010.npy
106,11,49.6686,885.774,gen0106_theta_nd_0011.npy,gen0106_A_nd_0011.npy
106,12,55.5843,896.275,gen0106_theta_nd_0012.npy,gen0106_A_nd_0012.npy
106,13,52.5406,891.473,gen0106_theta_nd_0013.npy,gen0106_A_nd_0013.npy
106,14,60.0983,905.484,gen0106_theta_nd_0014.npy,gen0106_A_nd_0014.npy
106,15,51.5786,889.606,gen0106_theta_nd_0015.npy,gen0106_A_nd_0015.npy
106,16,55.601,897.349,gen0106_theta_nd_0016.npy,gen0106_A_nd_0016.npy
106,17,57.4045,900.054,gen0106_theta_nd_0017.npy,gen0106_A_nd_0017.npy
106,18,48.5037,882.791,gen0106_theta_nd_0018.npy,gen0106_A_nd_0018.npy
106,19,58.6278,901.76,gen0106_theta_nd_0019.npy,gen0106_A_nd_0019.npy
106,20,60.3754,905.867,gen0106_theta_nd_0020.npy,gen0106_A_nd_0020.npy
106,21,53.2891,892.064,gen0106_theta_nd_0021.npy,gen0106_A_nd_0021.npy
106,22,45.9742,879.215,gen0106_theta_nd_0022.npy,gen0106_A_nd_0022.npy
106,23,62.5484,909.983,gen0106_theta_nd_0023.npy,gen0106_A_nd_0023.npy
106,24,59.7037,904.653,gen0106_theta_nd_0024.npy,gen0106_A_nd_0024.npy
106,25,49.4799,885.177,gen0106_theta_nd_0025.npy,gen0106_A_nd_0025.npy
106,26,62.3987,909.699,gen0106_theta_nd_0026.npy,gen0106_A_nd_0026.npy
106,27,48.5957,883.601,gen0106_theta_nd_0027.npy,gen0106_A_nd_0027.npy
106,28,50.4063,887.595,gen0106_theta_nd_0028.npy,gen0106_A_nd_0028.npy
106,29,47.3641,880.907,gen0106_theta_nd_0029.npy,gen0106_A_nd_0029.npy
106,30,61.5005,908.316,gen0106_theta_nd_0030.npy,gen0106_A_nd_0030.npy
106,31,63.2807,911.198,gen0106_theta_nd_0031.npy,gen0106_A_nd_0031.npy
106,32,59.2558,902.939,gen0106_theta_nd_0032.npy,gen0106_A_nd_0032.npy
106,33,56.1492,898.361,gen0106_theta_nd_0033.npy,gen0106_A_nd_0033.npy
106,34,56.6261,899.058,gen0106_theta_nd_0034.npy,gen0106_A_nd_0034.npy
106,35,53.4621,892.58,gen0106_theta_nd_0035.npy,gen0106_A_nd_0035.npy
106,36,55.799,897.676,gen0106_theta_nd_0036.npy,gen0106_A_nd_0036.npy
106,37,54.2686,893.591,gen0106_theta_nd_0037.npy,gen0106_A_nd_0037.npy
106,38,57.8161,900.657,gen0106_theta_nd_0038.npy,gen0106_A_nd_0038.npy
106,39,47.6214,881.447,gen0106_theta_nd_0039.npy,gen0106_A_nd_0039.npy
106,40,47.667,881.696,gen0106_theta_nd_0040.npy,gen0106_A_nd_0040.npy
106,41,46.9267,880.394,gen0106_theta_nd_0041.npy,gen0106_A_nd_0041.npy
106,42,59.5594,903.815,gen0106_theta_nd_0042.npy,gen0106_A_nd_0042.npy
106,43,49.8763,886.233,gen0106_theta_nd_0043.npy,gen0106_A_nd_0043.npy
106,44,63.4763,912.355,gen0106_theta_nd_0044.npy,gen0106_A_nd_0044.npy
106,45,55.3503,895.823,gen0106_theta_nd_0045.npy,gen0106_A_nd_0045.npy
106,46,48.9907,884.099,gen0106_theta_nd_0046.npy,gen0106_A_nd_0046.npy
106,47,62.0395,909.15,gen0106_theta_nd_0047.npy,gen0106_A_nd_0047.npy
106,48,50.8,887.961,gen0106_theta_nd_0048.npy,gen0106_A_nd_0048.npy
106,49,53.9014,893.431,gen0106_theta_nd_0049.npy,gen0106_A_nd_0049.npy
106,50,61.7811,908.506,gen0106_theta_nd_0050.npy,gen0106_A_nd_0050.npy
106,51,58.9902,902.784,gen0106_theta_nd_0051.npy,gen0106_A_nd_0051.npy
106,52,54.4632,894.123,gen0106_theta_nd_0052.npy,gen0106_A_nd_0052.npy
106,53,60.67,906.296,gen0106_theta_nd_0053.npy,gen0106_A_nd_0053.npy
106,54,56.9032,899.301,gen0106_theta_nd_0054.npy,gen0106_A_nd_0054.npy
106,55,48.8454,883.979,gen0106_theta_nd_0055.npy,gen0106_A_nd_0055.npy
106,56,55.1828,895.715,gen0106_theta_nd_0056.npy,gen0106_A_nd_0056.npy
106,57,59.893,904.916,gen0106_theta_nd_0057.npy,gen0106_A_nd_0057.npy
106,58,50.0869,886.794,gen0106_theta_nd_0058.npy,gen0106_A_nd_0058.npy
106,59,53.6628,892.964,gen0106_theta_nd_0059.npy,gen0106_A_nd_0059.npy
106,60,58.9515,902.543,gen0106_theta_nd_0060.npy,gen0106_A_nd_0060.npy
107,0,45.9742,879.215,gen0107_theta_nd_0000.npy,gen0107_A_nd_0000.npy
107,1,55.3369,895.684,gen0107_theta_nd_0001.npy,gen0107_A_nd_0001.npy
107,2,56.1492,898.361,gen0107_theta_nd_0002.npy,gen0107_A_nd_0002.npy
107,3,52.5406,891.473,gen0107_theta_nd_0003.npy,gen0107_A_nd_0003.npy
107,4,54.4632,894.123,gen0107_theta_nd_0004.npy,gen0107_A_nd_0004.npy
107,5,61.5005,908.316,gen0107_theta_nd_0005.npy,gen0107_A_nd_0005.npy
107,6,51.5828,889.634,gen0107_theta_nd_0006.npy,gen0107_A_nd_0006.npy
107,7,54.873,895.512,gen0107_theta_nd_0007.npy,gen0107_A_nd_0007.npy
107,8,55.8572,896.794,gen0107_theta_nd_0008.npy,gen0107_A_nd_0008.npy
107,9,57.8161,900.657,gen0107_theta_nd_0009.npy,gen0107_A_nd_0009.npy
107,10,48.9907,884.099,gen0107_theta_nd_0010.npy,gen0107_A_nd_0010.npy
107,11,59.2558,902.939,gen0107_theta_nd_0011.npy,gen0107_A_nd_0011.npy
107,12,55.5843,896.275,gen0107_theta_nd_0012.npy,gen0107_A_nd_0012.npy
107,13,49.4799,885.177,gen0107_theta_nd_0013.npy,gen0107_A_nd_0013.npy
107,14,53.9014,893.431,gen0107_theta_nd_0014.npy,gen0107_A_nd_0014.npy
107,15,53.2891,892.064,gen0107_theta_nd_0015.npy,gen0107_A_nd_0015.npy
107,16,52.9127,891.717,gen0107_theta_nd_0016.npy,gen0107_A_nd_0016.npy
107,17,47.3641,880.907,gen0107_theta_nd_0017.npy,gen0107_A_nd_0017.npy
107,18,54.612,894.949,gen0107_theta_nd_0018.npy,gen0107_A_nd_0018.npy
107,19,59.5594,903.815,gen0107_theta_nd_0019.npy,gen0107_A_nd_0019.npy
107,20,46.9267,880.394,gen0107_theta_nd_0020.npy,gen0107_A_nd_0020.npy
107,21,58.3604,901.715,gen0107_theta_nd_0021.npy,gen0107_A_nd_0021.npy
107,22,50.2503,886.87,gen0107_theta_nd_0022.npy,gen0107_A_nd_0022.npy
107,23,54.2686,893.591,gen0107_theta_nd_0023.npy,gen0107_A_nd_0023.npy
107,24,56.9032,899.301,gen0107_theta_nd_0024.npy,gen0107_A_nd_0024.npy
107,25,61.7811,908.506,gen0107_theta_nd_0025.npy,gen0107_A_nd_0025.npy
107,26,62.5484,909.983,gen0107_theta_nd_0026.npy,gen0107_A_nd_0026.npy
107,27,48.5037,882.791,gen0107_theta_nd_0027.npy,gen0107_A_nd_0027.npy
107,28,63.4763,912.355,gen0107_theta_nd_0028.npy,gen0107_A_nd_0028.npy
107,29,58.9902,902.784,gen0107_theta_nd_0029.npy,gen0107_A_nd_0029.npy
107,30,48.2585,882.395,gen0107_theta_nd_0030.npy,gen0107_A_nd_0030.npy
107,31,52.0106,890.904,gen0107_theta_nd_0031.npy,gen0107_A_nd_0031.npy
107,32,60.0983,905.484,gen0107_theta_nd_0032.npy,gen0107_A_nd_0032.npy
107,33,50.4063,887.595,gen0107_theta_nd_0033.npy,gen0107_A_nd_0033.npy
107,34,49.6686,885.774,gen0107_theta_nd_0034.npy,gen0107_A_nd_0034.npy
107,35,57.2661,899.518,gen0107_theta_nd_0035.npy,gen0107_A_nd_0035.npy
107,36,62.4164,909.63,gen0107_theta_nd_0036.npy,gen0107_A_nd_0036.npy
107,37,50.8,887.961,gen0107_theta_nd_0037.npy,gen0107_A_nd_0037.npy
107,38,47.8968,881.801,gen0107_theta_nd_0038.npy,gen0107_A_nd_0038.npy
107,39,51.1422,888.618,gen0107_theta_nd_0039.npy,gen0107_A_nd_0039.npy
107,40,56.6244,898.499,gen0107_theta_nd_0040.npy,gen0107_A_nd_0040.npy
107,41,59.735,904.524,gen0107_theta_nd_0041.npy,gen0107_A_nd_0041.npy
107,42,61.2426,906.116,gen0107_theta_nd_0042.npy,gen0107_A_nd_0042.npy
107,43,62.0395,909.15,gen0107_theta_nd_0043.npy,gen0107_A_nd_0043.npy
107,44,51.9948,890.179,gen0107_theta_nd_0044.npy,gen0107_A_nd_0044.npy
107,45,60.3754,905.867,gen0107_theta_nd_0045.npy,gen0107_A_nd_0045.npy
107,46,58.6278,901.76,gen0107_theta_nd_0046.npy,gen0107_A_nd_0046.npy
107,47,47.6214,881.447,gen0107_theta_nd_0047.npy,gen0107_A_nd_0047.npy
107,48,51.469,888.925,gen0107_theta_nd_0048.npy,gen0107_A_nd_0048.npy
107,49,63.2807,911.198,gen0107_theta_nd_0049.npy,gen0107_A_nd_0049.npy
107,50,57.4045,900.054,gen0107_theta_nd_0050.npy,gen0107_A_nd_0050.npy
107,51,49.8763,886.233,gen0107_theta_nd_0051.npy,gen0107_A_nd_0051.npy
107,52,49.2438,884.742,gen0107_theta_nd_0052.npy,gen0107_A_nd_0052.npy
107,53,53.4621,892.58,gen0107_theta_nd_0053.npy,gen0107_A_nd_0053.npy
107,54,47.667,881.696,gen0107_theta_nd_0054.npy,gen0107_A_nd_0054.npy
107,55,48.8454,883.979,gen0107_theta_nd_0055.npy,gen0107_A_nd_0055.npy
107,56,56.6261,899.058,gen0107_theta_nd_0056.npy,gen0107_A_nd_0056.npy
107,57,58.9515,902.543,gen0107_theta_nd_0057.npy,gen0107_A_nd_0057.npy
107,58,58.2049,901.614,gen0107_theta_nd_0058.npy,gen0107_A_nd_0058.npy
107,59,54.5849,894.887,gen0107_theta_nd_0059.npy,gen0107_A_nd_0059.npy
107,60,55.993,896.869,gen0107_theta_nd_0060.npy,gen0107_A_nd_0060.npy
108,0,54.612,894.949,gen0108_theta_nd_0000.npy,gen0108_A_nd_0000.npy
108,1,49.4799,885.177,gen0108_theta_nd_0001.npy,gen0108_A_nd_0001.npy
108,2,54.4632,894.123,gen0108_theta_nd_0002.npy,gen0108_A_nd_0002.npy
108,3,53.4621,892.58,gen0108_theta_nd_0003.npy,gen0108_A_nd_0003.npy
108,4,59.2558,902.939,gen0108_theta_nd_0004.npy,gen0108_A_nd_0004.npy
108,5,58.3604,901.715,gen0108_theta_nd_0005.npy,gen0108_A_nd_0005.npy
108,6,52.1941,890.86,gen0108_theta_nd_0006.npy,gen0108_A_nd_0006.npy
108,7,62.9561,910.922,gen0108_theta_nd_0007.npy,gen0108_A_nd_0007.npy
108,8,54.873,895.512,gen0108_theta_nd_0008.npy,gen0108_A_nd_0008.npy
108,9,57.2661,899.518,gen0108_theta_nd_0009.npy,gen0108_A_nd_0009.npy
108,10,55.8572,896.794,gen0108_theta_nd_0010.npy,gen0108_A_nd_0010.npy
108,11,54.2686,893.591,gen0108_theta_nd_0011.npy,gen0108_A_nd_0011.npy
108,12,48.9519,884.043,gen0108_theta_nd_0012.npy,gen0108_A_nd_0012.npy
108,13,53.2891,892.064,gen0108_theta_nd_0013.npy,gen0108_A_nd_0013.npy
108,14,60.0983,905.484,gen0108_theta_nd_0014.npy,gen0108_A_nd_0014.npy
108,15,57.4045,900.054,gen0108_theta_nd_0015.npy,gen0108_A_nd_0015.npy
108,16,59.5594,903.815,gen0108_theta_nd_0016.npy,gen0108_A_nd_0016.npy
108,17,56.1492,898.361,gen0108_theta_nd_0017.npy,gen0108_A_nd_0017.npy
108,18,47.8968,881.801,gen0108_theta_nd_0018.npy,gen0108_A_nd_0018.npy
108,19,51.469,888.925,gen0108_theta_nd_0019.npy,gen0108_A_nd_0019.npy
108,20,63.4763,912.355,gen0108_theta_nd_0020.npy,gen0108_A_nd_0020.npy
108,21,47.3641,880.907,gen0108_theta_nd_0021.npy,gen0108_A_nd_0021.npy
108,22,63.2807,911.198,gen0108_theta_nd_0022.npy,gen0108_A_nd_0022.npy
108,23,55.3369,895.684,gen0108_theta_nd_0023.npy,gen0108_A_nd_0023.npy
108,24,57.8161,900.657,gen0108_theta_nd_0024.npy,gen0108_A_nd_0024.npy
108,25,50.2503,886.87,gen0108_theta_nd_0025.npy,gen0108_A_nd_0025.npy
108,26,61.2426,906.116,gen0108_theta_nd_0026.npy,gen0108_A_nd_0026.npy
108,27,58.633,902.341,gen0108_theta_nd_0027.npy,gen0108_A_nd_0027.npy
108,28,62.5484,909.983,gen0108_theta_nd_0028.npy,gen0108_A_nd_0028.npy
108,29,60.6227,905.786,gen0108_theta_nd_0029.npy,gen0108_A_nd_0029.npy
108,30,59.7481,903.924,gen0108_theta_nd_0030.npy,gen0108_A_nd_0030.npy
108,31,55.5952,896.253,gen0108_theta_nd_0031.npy,gen0108_A_nd_0031.npy
108,32,58.9902,902.784,gen0108_theta_nd_0032.npy,gen0108_A_nd_0032.npy
108,33,62.436,908.287,gen0108_theta_nd_0033.npy,gen0108_A_nd_0033.npy
108,34,53.1999,891.345,gen0108_theta_nd_0034.npy,gen0108_A_nd_0034.npy
108,35,51.7755,889.596,gen0108_theta_nd_0035.npy,gen0108_A_nd_0035.npy
108,36,51.1422,888.618,gen0108_theta_nd_0036.npy,gen0108_A_nd_0036.npy
108,37,48.5037,882.791,gen0108_theta_nd_0037.npy,gen0108_A_nd_0037.npy
108,38,56.9032,899.301,gen0108_theta_nd_0038.npy,gen0108_A_nd_0038.npy
108,39,49.8763,886.233,gen0108_theta_nd_0039.npy,gen0108_A_nd_0039.npy
108,40,50.8,887.961,gen0108_theta_nd_0040.npy,gen0108_A_nd_0040.npy
108,41,49.2438,884.742,gen0108_theta_nd_0041.npy,gen0108_A_nd_0041.npy
108,42,56.6244,898.499,gen0108_theta_nd_0042.npy,gen0108_A_nd_0042.npy
108,43,46.9267,880.394,gen0108_theta_nd_0043.npy,gen0108_A_nd_0043.npy
108,44,58.0629,901.361,gen0108_theta_nd_0044.npy,gen0108_A_nd_0044.npy
108,45,49.6686,885.774,gen0108_theta_nd_0045.npy,gen0108_A_nd_0045.npy
108,46,50.5312,887.125,gen0108_theta_nd_0046.npy,gen0108_A_nd_0046.npy
108,47,45.9742,879.215,gen0108_theta_nd_0047.npy,gen0108_A_nd_0047.npy
108,48,51.9948,890.179,gen0108_theta_nd_0048.npy,gen0108_A_nd_0048.npy
108,49,54.0674,893.39,gen0108_theta_nd_0049.npy,gen0108_A_nd_0049.npy
108,50,55.3757,896.005,gen0108_theta_nd_0050.npy,gen0108_A_nd_0050.npy
108,51,58.6278,901.76,gen0108_theta_nd_0051.npy,gen0108_A_nd_0051.npy
108,52,53.3769,892.294,gen0108_theta_nd_0052.npy,gen0108_A_nd_0052.npy
108,53,47.6973,881.011,gen0108_theta_nd_0053.npy,gen0108_A_nd_0053.npy
108,54,53.647,892.763,gen0108_theta_nd_0054.npy,gen0108_A_nd_0054.npy
108,55,51.819,889.848,gen0108_theta_nd_0055.npy,gen0108_A_nd_0055.npy
108,56,55.9264,896.853,gen0108_theta_nd_0056.npy,gen0108_A_nd_0056.npy
108,57,56.8427,898.969,gen0108_theta_nd_0057.npy,gen0108_A_nd_0057.npy
108,58,48.304,881.957,gen0108_theta_nd_0058.npy,gen0108_A_nd_0058.npy
108,59,58.2049,901.614,gen0108_theta_nd_0059.npy,gen0108_A_nd_0059.npy
108,60,47.1097,880.485,gen0108_theta_nd_0060.npy,gen0108_A_nd_0060.npy
109,0,49.9879,885.845,gen0109_theta_nd_0000.npy,gen0109_A_nd_0000.npy
109,1,47.9919,881.676,gen0109_theta_nd_0001.npy,gen0109_A_nd_0001.npy
109,2,59.5594,903.815,gen0109_theta_nd_0002.npy,gen0109_A_nd_0002.npy
109,3,53.4621,892.58,gen0109_theta_nd_0003.npy,gen0109_A_nd_0003.npy
109,4,55.3369,895.684,gen0109_theta_nd_0004.npy,gen0109_A_nd_0004.npy
109,5,49.4799,885.177,gen0109_theta_nd_0005.npy,gen0109_A_nd_0005.npy
109,6,62.436,908.287,gen0109_theta_nd_0006.npy,gen0109_A_nd_0006.npy
109,7,54.0674,893.39,gen0109_theta_nd_0007.npy,gen0109_A_nd_0007.npy
109,8,56.8427,898.969,gen0109_theta_nd_0008.npy,gen0109_A_nd_0008.npy
109,9,60.0755,904.905,gen0109_theta_nd_0009.npy,gen0109_A_nd_0009.npy
109,10,63.2807,911.198,gen0109_theta_nd_0010.npy,gen0109_A_nd_0010.npy
109,11,60.4599,905.499,gen0109_theta_nd_0011.npy,gen0109_A_nd_0011.npy
109,12,52.2961,890.431,gen0109_theta_nd_0012.npy,gen0109_A_nd_0012.npy
109,13,51.7349,889.391,gen0109_theta_nd_0013.npy,gen0109_A_nd_0013.npy
109,14,50.6162,887.076,gen0109_theta_nd_0014.npy,gen0109_A_nd_0014.npy
109,15,47.3641,880.907,gen0109_theta_nd_0015.npy,gen0109_A_nd_0015.npy
109,16,57.8161,900.657,gen0109_theta_nd_0016.npy,gen0109_A_nd_0016.npy
109,17,59.2558,902.939,gen0109_theta_nd_0017.npy,gen0109_A_nd_0017.npy
109,18,62.9561,910.922,gen0109_theta_nd_0018.npy,gen0109_A_nd_0018.npy
109,19,58.3604,901.715,gen0109_theta_nd_0019.npy,gen0109_A_nd_0019.npy
